timestamp,x,y,z
1386680907727356376,6.3401794,-11.141815,-4.348282
1386680907732391776,9.752441,-8.685272,-5.7384186
1386680907737427177,12.592224,-6.1716003,-5.6217804
1386680907742462577,15.234436,-3.7091064,-6.1549835
1386680907747497977,16.553162,-1.3049316,-2.585617
1386680907752533378,19.571472,1.2099304,-1.7822418
1386680907757568778,22.261292,3.1368408,-0.78486633
1386680907762604179,25.177246,4.973297,0.53862
1386680907767700614,28.032501,6.639557,2.2346344
1386680907772644462,31.23291,8.831879,4.4091034
1386680907777710380,34.763,11.113464,6.8347015
1386680907782745780,38.459717,13.237946,9.13295
1386680907787903251,39.038147,14.939911,12.231003
1386680907792938651,39.038147,15.927765,15.600418
1386680907797974052,39.038147,17.69519,21.762009
1386680907802978935,39.038147,18.796112,22.373764
1386680907808044852,39.038147,19.36026,20.907455
1386680907813080253,39.038147,19.320984,18.123611
1386680907818115653,39.038147,18.661621,15.1731415
1386680907823181571,37.39093,17.734467,12.721359
1386680907828186454,34.714203,16.593079,11.453812
1386680907833221854,31.29956,14.67807,10.406448
1386680907838257255,27.308868,12.082275,9.312668
1386680907843292655,23.714508,9.394836,8.11058
1386680907848328056,20.553375,6.9644775,6.581192
1386680907853363456,17.239899,4.8233337,4.96611
1386680907858398856,14.03949,3.2737122,3.0439606
1386680907863434257,11.769806,2.1454163,1.6919098
1386680907868469657,10.295166,1.6026917,0.7350006
1386680907873535575,8.358734,0.7993164,0.011367798
1386680907878570976,6.785309,-0.37539673,-1.045517
1386680907883575858,5.433258,-1.4644165,-3.2759247
1386680907888611259,4.1776123,-1.7833862,-7.0583344
1386680907893646659,3.0945435,-1.5310669,-11.706009
1386680907898682060,2.1471558,-1.0859375,-16.281082
1386680907903717460,0.76297,-0.7991028,-20.012314
1386680907908752860,-1.0187378,-0.8300476,-22.201065
1386680907913788261,-3.1551208,-1.7393494,-23.780441
1386680907918823661,-5.5140686,-3.116394,-25.31578
1386680907923859061,-8.2717285,-3.9340515,-27.002274
1386680907928894462,-11.059143,-4.2423096,-28.603073
1386680907933929862,-12.70755,-4.3696594,-29.557602
1386680907938965263,-12.986053,-4.385132,-29.625443
1386680907944000663,-12.2933655,-4.3589478,-29.075577
1386680907949036063,-10.791351,-4.084015,-27.696152
1386680907954071464,-9.026306,-3.4353638,-25.415756
1386680907959106864,-7.76947,-2.821228,-22.950882
1386680907964142265,-6.922058,-2.339203,-20.727615
1386680907969177665,-6.478119,-2.2451782,-18.995895
1386680907974213065,-6.029419,-2.1273499,-17.566483
1386680907979248466,-5.187958,-1.7976685,-16.104935
1386680907984283866,-3.707367,-1.3299255,-14.623154
1386680907989319267,-1.7947388,-0.44918823,-12.875961
1386680907994354667,0.20953369,0.70529175,-10.977615
1386680907999390067,1.9519653,1.9561768,-8.882889
1386680908004455985,3.501587,2.920227,-6.112137
1386680908009577051,5.733185,4.079468,-2.5225372
1386680908014581934,8.240906,5.1351624,2.5797882
1386680908019586816,10.966431,6.3408203,8.650925
1386680908024652734,13.277771,7.30011,15.8789215
1386680908029718652,14.319183,7.6702576,23.782944
1386680908034723535,14.87619,8.172516,31.979752
1386680908039758935,15.185638,7.774994,38.5222
1386680908044794336,14.323944,8.52005,38.5222
1386680908049860254,13.489624,7.8868713,38.5222
1386680908054895654,13.232544,7.216797,38.5222
1386680908059900537,11.681732,6.7573853,38.5222
1386680908064966455,11.162811,7.1108704,38.5222
1386680908069971338,10.724823,7.928528,38.5222
1386680908075006738,9.648895,7.075165,38.5222
1386680908080042139,8.544403,6.1563416,38.5222
1386680908085108057,7.274475,5.227997,38.5222
1386680908090112939,6.2056885,4.492462,30.505112
1386680908095148340,5.3916016,4.1235046,21.953629
1386680908100183740,4.540619,3.9925842,14.689926
1386680908105249658,4.131195,3.9544983,8.953232
1386680908110254541,3.815796,3.5522156,4.7185516
1386680908115320459,3.0302734,2.8642883,1.4717255
1386680908120325342,2.212616,1.9490356,-2.1071625
1386680908125391260,1.7496338,1.3372803,-6.009781
1386680908130396142,1.8555603,1.0766296,-9.386337
1386680908135462060,2.053131,1.1516113,-12.553421
1386680908140466943,2.6375122,1.5074768,-14.698135
1386680908145502344,2.0555115,1.098053,-17.41652
1386680908150537744,1.7365417,0.6374512,-19.545761
1386680908155573144,1.9269714,0.81240845,-21.560745
1386680908160608545,2.5244446,1.5848389,-24.018478
1386680908165643945,0.14169312,2.9440308,-25.940628
1386680908170679346,4.337097,2.477478,-28.617355
1386680908175714746,8.1623535,2.7036133,-30.407394
1386680908180750146,8.607483,3.5760193,-34.28264
1386680908185785547,7.9505005,3.4677124,-38.59349
1386680908190820947,7.7695923,2.7357483,-39.47661
1386680908195856348,7.5089417,2.6107788,-39.47661
1386680908200891748,6.7198486,2.759552,-39.47661
1386680908205927148,6.9102783,2.9273682,-39.47661
1386680908210962549,7.223297,2.2358704,-37.542557
1386680908215997949,7.376831,0.96832275,-34.653976
1386680908221033350,7.3875427,0.2887268,-31.252426
1386680908226099267,3.8586426,-0.026672363,-19.735
1386680908231104150,4.5894165,-0.35873413,-18.872116
1386680908236170068,5.8867188,-1.7167358,-13.530563
1386680908241174951,3.8907776,-1.3275452,-8.607956
1386680908246210351,2.053131,-1.4834595,-3.3211517
1386680908251245752,1.2735596,-2.06427,0.50172424
1386680908256281152,-0.6307373,-1.9178772,4.3448334
1386680908261316553,-2.1315613,-2.122589,8.911575
1386680908266351953,-3.631195,-2.8557434,15.42308
1386680908271387353,-4.7559204,-3.5186768,24.161423
1386680908276453271,-4.6226196,-3.757904,34.323227
1386680908281458154,-3.5419312,-3.737671,38.5222
1386680908286493555,-1.9792175,-3.9638062,38.5222
1386680908291528955,-1.019928,-2.9783325,38.5222
1386680908296564355,-1.776886,-2.2927856,38.5222
1386680908301599756,-2.5814514,-2.717682,38.5222
1386680908306635156,-4.791626,-2.968811,38.5222
1386680908311670557,-7.274353,-3.205658,38.5222
1386680908316705957,-8.841827,-3.173523,38.5222
1386680908321741357,-9.014404,-2.5820007,38.5222
1386680908326776758,-8.340759,-1.7476807,38.5222
1386680908331812158,-6.6411743,-0.3777771,38.5222
1386680908336847559,-6.150818,0.06021118,38.5222
1386680908341882959,-5.4414673,-0.16711426,38.5222
1386680908346918359,-5.067749,-0.08023071,26.670334
1386680908351953760,-3.8561401,0.16256714,19.743454
1386680908356989160,-2.097046,0.67077637,14.389999
1386680908362024560,-0.92352295,0.88500977,9.664963
1386680908367059961,0.29522705,1.1182861,5.4231415
1386680908372095361,0.9819641,1.0087891,1.9846954
1386680908377130762,1.436615,0.6743469,-1.5156403
1386680908382166162,1.8972168,0.35656738,-5.3408966
1386680908387201562,2.6660767,0.22445679,-9.752914
1386680908392236963,3.3766174,0.69815063,-13.905472
1386680908397272363,4.413269,1.6550598,-18.413895
1386680908402307764,5.7177124,2.8654785,-22.893753
1386680908407373682,7.195923,4.0378113,-26.816605
1386680908412378564,8.483704,5.2756042,-30.301468
1386680908417413965,9.779816,6.183716,-33.626846
1386680908422449365,10.684357,6.6764526,-37.389023
1386680908427484766,9.433472,6.408661,-39.47661
1386680908432520166,10.409424,6.0158997,-39.47661
1386680908437555566,13.607452,6.0670776,-39.47661
1386680908442590967,14.752411,6.8418884,-39.47661
1386680908447626367,14.823822,6.744293,-39.47661
1386680908452661767,15.110657,6.2908325,-39.47661
1386680908457697168,15.158264,5.407715,-39.47661
1386680908462732568,15.242767,4.356781,-39.47661
1386680908467767969,15.540314,2.9142761,-39.47661
1386680908472803369,13.907379,0.98379517,-30.737076
1386680908477838769,10.020233,-0.0897522,-18.015182
1386680908482874170,9.566772,-2.583191,-10.675308
1386680908487909570,5.899811,-2.7033997,-3.3092499
1386680908492944971,2.597046,-3.1068726,3.5390778
1386680908497980371,0.016723633,-3.7602844,8.218887
1386680908503015771,-2.2303467,-4.041168,11.775162
1386680908508051172,-3.0634766,-4.1851807,16.215744
1386680908513086572,-2.5493164,-3.8828735,22.515396
1386680908518121973,-0.5664673,-3.1056824,30.221848
1386680908523157373,2.2233276,-2.1999512,38.349625
1386680908528192773,5.0000305,-0.99786377,38.5222
1386680908533228174,6.0783386,0.2399292,38.5222
1386680908538263574,4.8000793,0.53152466,38.5222
1386680908543298975,2.462555,0.6017456,38.5222
1386680908548334375,-1.8244934,0.0340271,38.5222
1386680908553339258,-4.5523987,-0.38253784,38.5222
1386680908558405176,-6.144867,0.4446411,38.5222
1386680908563440576,-4.188202,1.7931213,38.5222
1386680908568475976,-6.466217,1.8335876,38.5222
1386680908573511377,-6.798279,1.919281,38.5222
1386680908578546777,-6.1555786,2.5310364,38.5222
1386680908583582178,-6.5316772,2.477478,38.5222
1386680908588617578,-5.189148,2.4251099,34.86476
1386680908593652978,-3.8216248,2.8642883,28.273514
1386680908598688379,-3.4110107,3.151123,21.494217
1386680908603723779,-2.1148987,3.1677856,16.335953
1386680908608759180,-1.5221863,3.439148,12.208389
1386680908613794580,-1.3091431,3.4296265,9.018692
1386680908618860498,0.28094482,3.1844482,5.004196
1386680908623865381,0.8998413,3.330841,3.3831635
1386680908628900781,1.1164551,2.932129,1.904953
1386680908633966699,1.173584,2.2668152,-0.10050964
1386680908638971582,1.5568237,1.9787903,-2.905777
1386680908644037500,2.5196838,2.4167786,-6.1240387
1386680908649042383,4.1788025,3.157074,-9.441086
1386680908654108301,5.985504,4.1306458,-12.971176
1386680908659113184,7.3018494,5.2398987,-16.196579
1386680908664179101,8.102844,5.8492737,-18.839981
1386680908669183984,8.897888,6.462219,-21.13704
1386680908674219385,9.244232,6.960907,-24.721878
1386680908679254785,9.846466,7.6000366,-28.52333
1386680908684320703,10.891449,8.116577,-32.208145
1386680908689325586,11.535339,8.446259,-35.07054
1386680908694391504,10.378479,7.904724,-36.754654
1386680908699426904,12.418457,8.1058655,-38.437576
1386680908704431787,13.983551,7.9273376,-39.34926
1386680908709467187,13.888336,7.5786133,-39.47661
1386680908714533105,13.444397,6.903778,-39.340927
1386680908719568506,13.46463,6.1361084,-37.262863
1386680908724573389,13.246826,4.7269287,-32.966293
1386680908729639307,12.17804,3.664093,-26.585709
1386680908734674707,11.610321,1.9180908,-22.696182
1386680908739679590,10.176147,0.7933655,-17.54625
1386680908744714990,7.62796,-0.31707764,-12.177322
1386680908749750391,5.585602,-1.3882446,-7.1940155
1386680908754785791,3.3908997,-2.270172,-2.5475311
1386680908759821191,1.8757935,-2.724823,1.6145477
1386680908764856592,0.84866333,-2.9723816,5.439804
1386680908769861475,0.051239014,-3.0735474,9.410263
1386680908774927392,-0.41531372,-3.2473145,14.58757
1386680908779962793,-0.6807251,-3.6388855,21.141922
1386680908784998193,-0.9913635,-3.6900635,28.286606
1386680908790033594,-1.3722229,-3.8554993,35.255142
1386680908795068994,-0.75927734,-3.8828735,38.5222
1386680908800134912,-0.69381714,-3.423462,38.5222
1386680908805139795,-1.315094,-2.789093,38.5222
1386680908810175195,-2.8623352,-2.6248474,38.5222
1386680908815210596,-3.6026306,-2.5034485,38.5222
1386680908820245996,-4.733307,-1.9523926,38.5222
1386680908825281396,-5.798523,-1.723877,38.5222
1386680908830316797,-7.344574,-1.4299011,38.5222
1386680908835352197,-8.000366,-0.71698,38.5222
1386680908840387598,-7.89682,0.174469,38.5222
1386680908845422998,-7.600464,0.95999146,38.5222
1386680908850458398,-7.0922546,1.5265198,38.5222
1386680908855493799,-6.253174,1.7693176,35.76573
1386680908860559717,-5.1427307,2.2025452,29.114975
1386680908865564600,-4.084656,2.861908,22.239273
1386680908870600000,-3.111084,3.459381,15.990799
1386680908875635400,-2.4338684,3.985443,11.113419
1386680908880701318,-1.9625549,4.3294067,7.7654266
1386680908885706201,-1.5924072,4.4436646,5.771866
1386680908890741601,-1.1746521,4.406769,4.381729
1386680908895777002,0.008392334,4.3734436,2.450058
1386680908900842920,0.5606384,4.4151,1.3372345
1386680908905847803,0.75582886,4.2901306,0.013748169
1386680908910883203,0.97958374,4.042572,-1.6656036
1386680908915918603,1.1307373,3.9045105,-3.8710175
1386680908920984521,1.2009583,3.946167,-6.401352
1386680908925989404,1.2783203,4.1615906,-9.237564
1386680908931024805,1.4616089,4.5186462,-12.165421
1386680908936060205,1.5639648,4.7959595,-14.8207245
1386680908941095605,1.7294006,5.0720825,-17.503403
1386680908946131006,1.9079285,5.2696533,-19.28511
1386680908951166406,2.3185425,5.8016663,-20.600266
1386680908956201807,2.5637207,5.9897156,-21.372696
1386680908961237207,2.3970947,5.9325867,-22.174881
1386680908966272607,2.4875488,5.9504395,-22.321274
1386680908971308008,2.706543,5.6231384,-22.059433
1386680908976343408,2.7601013,5.242279,-21.289383
1386680908981378809,3.0552673,5.0411377,-20.261063
1386680908986414209,3.406372,4.875702,-19.232742
1386680908991449609,3.6206055,4.5257874,-18.235367
1386680908996485010,3.552765,4.1877747,-17.051132
1386680909001520410,3.3182983,3.7521667,-15.759781
1386680909006555810,3.3885193,3.4308167,-13.89476
1386680909011591211,3.1980896,3.1344604,-11.64888
1386680909016626611,3.020752,2.6464844,-9.646988
1386680909021662012,3.0195618,2.3715515,-7.7343597
1386680909026697412,2.9041138,2.0180664,-5.908615
1386680909031732812,2.893402,1.7871704,-4.2506866
1386680909036768213,2.9231567,1.4610596,-2.6725006
1386680909041803613,3.0445557,0.97665405,-1.1788177
1386680909046839014,2.6898804,0.469635,0.20417786
1386680909051874414,2.4744568,-0.08856201,1.6062164
1386680909056909814,2.5327759,-0.3623047,3.0427704
1386680909061945215,2.5827637,-0.40039063,4.9863434
1386680909066980615,2.2566528,-0.36825562,7.5083466
1386680909072016016,1.6734619,-0.66223145,10.761124
1386680909077051416,0.70703125,-1.076416,13.748489
1386680909082086816,-0.23916626,-1.4632263,16.50496
1386680909087122217,-0.89138794,-1.685791,18.473526
1386680909092157617,-1.2377319,-1.6358032,19.800583
1386680909097193017,-1.2055969,-1.7024536,20.090988
1386680909102228418,-1.0056458,-1.6881714,19.620865
1386680909107263818,-0.8461609,-1.6108093,19.049576
1386680909112299219,-0.7069092,-1.525116,18.339035
1386680909117334619,-0.5890808,-1.4132385,17.7249
1386680909122370019,-0.39031982,-1.243042,16.919144
1386680909127405420,-0.08920288,-1.4239502,16.218124
1386680909132440820,0.22738647,-1.5489197,15.258835
1386680909137476221,0.4797058,-1.6203308,14.444748
1386680909142511621,0.43685913,-1.5298767,13.8389435
1386680909147547021,0.15359497,-1.3572998,13.327164
1386680909152582422,0.0095825195,-1.4060974,13.026047
1386680909157617822,0.034576416,-1.4322815,12.842758
1386680909162653223,0.41067505,-1.4941711,12.846329
1386680909167688623,0.8581848,-1.2704163,13.530685
1386680909172724023,0.29641724,-0.8824158,15.889633
1386680909177759424,-0.11419678,-1.1656799,17.067917
1386680909182794824,-0.7307129,-1.5155945,18.11885
1386680909187830225,-1.0960999,-1.8428955,18.961502
1386680909192865625,-1.0782471,-1.9940491,19.798203
1386680909197901025,-0.88186646,-2.0178528,20.323074
1386680909202966943,-0.9032898,-1.9976196,20.400436
1386680909207971826,-1.1329956,-2.005951,19.826767
1386680909213007226,-1.4079285,-1.9523926,18.828201
1386680909218042627,-1.250824,-1.9202576,17.586838
1386680909223108545,-0.7604675,-1.9345398,16.260971
1386680909228143945,-0.35342407,-1.9964294,15.021988
1386680909233148828,0.050048828,-2.0047607,13.94249
1386680909238214746,0.3737793,-1.8190918,12.98439
1386680909243219629,0.42138672,-1.9619141,12.27623
1386680909248285547,0.5463562,-1.8583679,11.856094
1386680909253290430,0.96292114,-1.2585144,11.859665
1386680909258325830,1.4473267,-0.84552,12.111984
1386680909263391748,1.769867,-0.48132324,12.373825
1386680909268427148,1.9781494,-0.35754395,12.529739
1386680909273432031,2.200714,-0.2944641,12.564255
1386680909278497949,2.2078552,-0.3373108,12.298843
1386680909283502832,2.1340637,-0.25875854,12.113174
1386680909288538232,1.9936218,-0.26113892,11.928696
1386680909293604150,1.8531799,-0.20996094,11.860855
1386680909298609033,1.6960754,-0.14331055,11.808487
1386680909303674951,1.455658,-0.22781372,11.662094
1386680909308679834,1.224762,-0.38372803,11.6323395
1386680909313715234,1.0105286,-0.49798584,11.750168
1386680909318750635,0.9986267,-0.5682068,11.965591
1386680909323786035,1.1878662,-0.5991516,12.413101
1386680909328821435,1.4163818,-0.6574707,12.409531
1386680909333887353,1.2937927,-0.6479492,11.8120575
1386680909338892236,1.0438538,-0.62057495,11.216965
1386680909343927637,0.91174316,-0.79196167,10.377884
1386680909348963037,0.8903198,-0.9121704,9.730423
1386680909353998437,1.0878906,-0.8229065,9.0603485
1386680909359033838,1.2390442,-0.6419983,8.744949
1386680909364069238,1.3913879,-0.5432129,8.867538
1386680909369104639,1.5246887,-0.62890625,9.221024
1386680909374140039,1.5342102,-0.77767944,9.881577
1386680909379205957,1.2723694,-0.99072266,10.73613
1386680909384210840,0.78915405,-1.1323547,11.6371
1386680909389246240,0.45947266,-1.1894836,12.496414
1386680909394281641,0.58325195,-1.3227844,13.203384
1386680909399317041,0.9510193,-1.3049316,13.698502
1386680909404352441,1.0962219,-1.2489929,14.003189
1386680909409387842,1.2854614,-1.1442566,14.601852
1386680909414423242,1.3913879,-1.082367,15.160049
1386680909419458642,1.2521362,-1.076416,15.696823
1386680909424494043,1.0188599,-1.1513977,16.335953
1386680909429529443,0.8343811,-1.2216187,17.063156
1386680909434564844,0.6963196,-1.2763672,17.73085
1386680909439600244,0.69750977,-1.29422,18.522324
1386680909444635644,0.6213379,-1.557251,20.60991
1386680909449701562,0.5689697,-1.6905518,21.216904
1386680909454706445,0.60705566,-1.9273987,21.421616
1386680909459741846,0.8569946,-2.2856445,21.438278
1386680909464777246,0.91174316,-2.4951172,21.628708
1386680909469843164,0.8927002,-2.64151,21.584671
1386680909474848047,0.81533813,-2.6653137,21.543015
1386680909479883447,0.8034363,-2.6641235,21.07051
1386680909484949365,0.77368164,-2.551056,20.624191
1386680909489954248,0.8022461,-2.564148,20.23381
1386680909494989648,1.0188599,-2.5058289,19.731552
1386680909500025049,1.1462097,-2.493927,19.197159
1386680909505060449,1.0093384,-2.4213257,18.619919
1386680909510095850,1.0652771,-2.2451782,17.773697
1386680909515131250,1.1509705,-2.045227,16.709671
1386680909520166650,1.4794617,-1.7786255,15.448074
1386680909525202051,1.8365173,-1.4941711,14.061508
1386680909530237451,2.0578918,-1.2120972,12.746353
1386680909535272851,2.1697693,-1.044281,11.484756
1386680909540308252,2.1007385,-0.89907837,10.4778595
1386680909545343652,2.0186157,-0.74554443,9.561417
1386680909550379053,2.1209717,-0.614624,8.62117
1386680909555414453,2.0888367,-0.49560547,7.5131073
1386680909560449853,1.9960022,-0.35754395,6.407425
1386680909565485254,1.8746033,-0.21472168,5.227951
1386680909570520654,1.8686523,-0.098083496,4.2436676
1386680909575556055,1.7484436,0.04949951,3.4486237
1386680909580591455,1.6151428,0.09353638,2.7499847
1386680909585626855,1.4223328,0.10900879,2.2524872
1386680909590662256,1.141449,0.02331543,1.7276154
1386680909595697656,1.0010071,-0.09689331,1.2801056
1386680909600733057,0.77249146,-0.063568115,0.9658966
1386680909605768457,0.6118164,-0.1552124,0.5648041
1386680909610803857,0.17858887,-0.11831665,0.14109802
1386680909615839258,-0.18441772,-0.08380127,-0.384964
1386680909620874658,-0.42007446,0.011413574,-0.846756
1386680909625910059,-0.46411133,0.10067749,-1.2811737
1386680909630945459,-0.41174316,0.16137695,-1.7013092
1386680909636011377,-0.38912964,0.2649231,-2.072647
1386680909641016260,-0.4498291,0.31015015,-2.4796906
1386680909646051660,-0.5569458,0.38989258,-2.7700958
1386680909651087060,-0.58432007,0.40298462,-3.078354
1386680909656122461,-0.70928955,0.38275146,-3.1569061
1386680909661157861,-1.1175232,0.4386902,-3.2687836
1386680909666193262,-0.6807251,-0.106414795,-3.7508087
1386680909671198144,-0.80688477,0.10067749,-3.746048
1386680909676264062,-0.57717896,0.018554688,-3.8079376
1386680909681299463,-0.7319031,-0.08618164,-3.8150787
1386680909686334863,-0.87472534,-0.29922485,-4.0174103
1386680909691370264,-0.769989,-0.4753723,-4.219742
1386680909696405664,-0.5640869,-0.5277405,-4.2733
1386680909701441064,-0.47006226,-0.4753723,-4.048355
1386680909706476465,-0.6807251,-0.5086975,-3.5937042
1386680909711511865,-0.9592285,-0.6229553,-3.0497894
1386680909716547266,-1.103241,-0.7574463,-2.2238007
1386680909721552148,-0.96398926,-0.6562805,-1.5918121
1386680909726618066,-0.7449951,-0.633667,-1.6310883
1386680909731653467,-0.75213623,-0.62057495,-1.815567
1386680909736688867,-0.75808716,-0.61224365,-2.001236
1386680909741724267,-0.7402344,-0.7574463,-1.7155914
1386680909746759668,-0.6390686,-0.97525024,-0.9669647
1386680909751795068,-0.4831543,-1.0704651,0.044692993
1386680909756830469,-0.41293335,-1.0692749,1.2229767
1386680909761865869,-0.2034607,-1.0335693,2.5190887
1386680909766901269,-0.23321533,-0.9371643,3.7985382
1386680909771936670,-0.22131348,-0.980011,4.920883
1386680909776972070,-0.17370605,-1.204956,6.0396576
1386680909782007471,-0.17489624,-1.4120483,6.8394623
1386680909787042871,-0.0035095215,-1.525116,7.4821625
1386680909792078271,-0.08087158,-1.5048828,8.446213
1386680909797144189,0.008392334,-1.3156433,9.460251
1386680909802179590,-0.19750977,-1.4346619,10.405258
1386680909807184473,-0.27249146,-1.4810791,11.084854
1386680909812250391,-0.1618042,-1.5846252,11.684708
1386680909817285791,-0.0035095215,-1.666748,12.522598
1386680909822321191,0.09408569,-1.7333984,13.483078
1386680909827326074,0.13336182,-1.8262329,14.304306
1386680909832391992,0.017913818,-2.0749817,15.286209
1386680909837396875,-0.25463867,-2.1904297,16.150284
1386680909842432275,-0.4581604,-2.2154236,16.989365
1386680909847498193,-0.5140991,-2.1202087,17.561844
1386680909852503076,-0.4581604,-2.1059265,18.156937
1386680909857568994,-0.3439026,-2.0928345,18.916275
1386680909862573877,-0.17727661,-1.986908,19.881516
1386680909867639795,-0.17727661,-1.8309937,21.032425
1386680909872644678,-0.09158325,-1.6477051,22.145248
1386680909877680078,-0.11062622,-1.583435,23.158096
1386680909882745996,-0.12728882,-1.583435,23.918625
1386680909887750879,-0.13204956,-1.5215454,24.507767
1386680909892786279,-0.19750977,-1.5501099,24.78151
1386680909897821680,-0.21417236,-1.5655823,24.761276
1386680909902887598,-0.16418457,-1.7012634,24.393509
1386680909907892480,-0.1451416,-1.7405396,23.940048
1386680909912927881,-0.098724365,-1.6965027,23.612747
1386680909917963281,-0.028503418,-1.5608215,23.422318
1386680909923029199,0.09051514,-1.3953857,23.189041
1386680909928034082,0.24404907,-1.3013611,22.723679
1386680909933069482,0.2833252,-1.3001709,22.27855
1386680909938104883,0.2511902,-1.3001709,21.932205
1386680909943170801,0.22262573,-1.2846985,21.727493
1386680909948175684,0.27975464,-1.1775818,21.395432
1386680909953211084,0.3499756,-1.1490173,21.057419
1386680909958246484,0.49398804,-1.1394958,20.48256
1386680909963281885,0.4392395,-1.1490173,19.981491
1386680909968317285,0.5606384,-1.1240234,19.284042
1386680909973352685,0.7284546,-1.0216675,18.596115
1386680909978388086,0.9069824,-0.95858765,17.914139
1386680909983454004,1.2652283,-0.81933594,16.986984
1386680909988458887,1.4996948,-0.7062683,16.343094
1386680909993494287,1.654419,-0.614624,14.898209
1386680909998529687,1.7567749,-0.6729431,14.207901
1386680910003565088,1.7210693,-0.71817017,13.475937
1386680910008600488,1.629425,-0.7562561,12.736832
1386680910013635889,1.3961487,-0.8050537,12.269089
1386680910018671289,1.237854,-0.7800598,11.904892
1386680910023706689,0.95578,-0.79315186,11.722794
1386680910028772607,0.80462646,-0.8145752,11.163406
1386680910033777490,0.6058655,-0.96572876,10.632584
1386680910038812891,0.5463562,-0.9133606,9.988693
1386680910043848291,0.58325195,-0.877655,9.497147
1386680910048914209,0.4963684,-0.81933594,9.0282135
1386680910053919092,0.46899414,-0.84552,8.405746
1386680910058985010,0.44161987,-0.79196167,7.7273407
1386680910063989892,0.4404297,-0.7645874,7.133438
1386680910069025293,0.43328857,-0.63604736,6.5085907
1386680910074060693,0.37496948,-0.5586853,5.8516083
1386680910079096094,0.33569336,-0.6241455,5.1077423
1386680910084131494,0.37854004,-0.5527344,4.298416
1386680910089197412,0.3166504,-0.49560547,3.8152008
1386680910094202295,0.36068726,-0.39920044,3.411728
1386680910099237695,0.2654724,-0.24923706,3.2879486
1386680910104273096,0.11312866,-0.25042725,3.1915436
1386680910109308496,-0.016601563,-0.19210815,3.0891876
1386680910114343896,-0.24868774,-0.28137207,2.9427948
1386680910119379297,-0.37127686,-0.319458,2.6143036
1386680910124414697,-0.37127686,-0.28137207,2.173935
1386680910129450098,-0.43792725,-0.13378906,1.8418732
1386680910134485498,-0.42007446,-0.026672363,1.609787
1386680910139520898,-0.43554688,0.0423584,1.3229523
1386680910144556299,-0.49624634,0.09353638,0.97898865
1386680910149591699,-0.474823,0.20184326,0.72190857
1386680910154627100,-0.41293335,0.23278809,0.41841125
1386680910159662500,-0.16894531,0.34942627,-0.06123352
1386680910164697900,0.055999756,0.40774536,-0.5730133
1386680910169733301,0.22381592,0.5101013,-1.045517
1386680910174768701,0.32022095,0.5267639,-1.533493
1386680910179804101,0.4225769,0.6088867,-1.7846222
1386680910184839502,0.5118408,0.64816284,-1.8096161
1386680910189874902,0.54278564,0.6410217,-1.7584381
1386680910194910303,0.5118408,0.56604004,-1.7096405
1386680910199945703,0.31427002,0.4363098,-1.6084747
1386680910204950586,0.051239014,0.30300903,-1.2216644
1386680910210016504,-0.10824585,0.110198975,-0.9026947
1386680910215051904,-0.34747314,0.01260376,-0.5254059
1386680910220087305,-0.43673706,-0.029052734,-0.30046082
1386680910225122705,-0.57836914,-0.09689331,-0.068374634
1386680910230158105,-0.72714233,-0.15164185,0.055404663
1386680910235193506,-0.89971924,-0.23257446,0.1589508
1386680910240228906,-0.77474976,-0.21948242,0.1434784
1386680910245264307,-0.6462097,-0.28256226,0.20536804
1386680910250299707,-0.35461426,-0.33255005,0.24821472
1386680910255335107,-0.047546387,-0.2635193,0.39341736
1386680910260370508,0.28451538,-0.18734741,0.5148163
1386680910265405908,0.5796814,-0.20758057,0.8004608
1386680910270441309,1.2092896,-0.24447632,1.7240448
1386680910275476709,1.4032898,-0.26470947,2.4226837
1386680910280512109,1.4532776,-0.39205933,3.207016
1386680910285547510,1.3544922,-0.5432129,4.2686615
1386680910290582910,1.1212158,-0.62057495,5.299362
1386680910295618310,0.8248596,-0.65270996,6.1753387
1386680910300653711,0.58325195,-0.75387573,6.8608856
1386680910305689111,0.34521484,-0.7800598,7.452408
1386680910310724512,0.03933716,-0.87646484,7.9629974
1386680910315759912,-0.2677307,-0.90145874,8.436691
1386680910320795312,-0.5569458,-0.90145874,8.936569
1386680910325861230,-0.6497803,-0.90859985,9.187698
1386680910330896631,-0.90567017,-1.1180725,9.1996
1386680910335932031,-0.8640137,-1.2739868,9.050827
1386680910340936914,-0.7628479,-1.3692017,8.724716
1386680910345972314,-0.4664917,-1.4989319,8.823502
1386680910351007715,-0.18203735,-1.5025024,9.45668
1386680910356043115,0.0024414063,-1.6012878,10.460007
1386680910361078516,0.21310425,-1.7976685,11.670425
1386680910366113916,0.26785278,-1.8619385,12.828476
1386680910371149316,0.22738647,-1.8155212,13.94725
1386680910376184717,0.3321228,-1.8452759,14.913681
1386680910381220117,0.17263794,-1.9714355,15.942001
1386680910386255517,-0.077301025,-2.134491,16.945328
1386680910391290918,-0.32128906,-2.2594604,17.808212
1386680910396356836,-0.44863892,-2.2904053,18.828201
1386680910401392236,-0.4902954,-2.4284668,19.33403
1386680910406427637,-0.3355713,-2.5177307,19.631577
1386680910411463037,-0.29748535,-2.6200867,19.84105
1386680910416498437,-0.35699463,-2.6534119,20.262375
1386680910421503320,-0.43792725,-2.6772156,20.74321
1386680910426538721,-0.53790283,-2.70578,21.19905
